,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
SS,4,2,11,4,0,0,0,18,3,5,3,7,370,0,4,5,0,6,1,1,4,1,0,6,0,20,3,0,1,4,0,0,18,0,3,27,98,3,2,23,1,21,1,14,18,0,0,19,2,2,0,0,49,1,0,1,0,0,1,6,0,3,2,0,2,0,1,84,426,6,0,33,18,44,9,5,7,2,6,6,88,7,91,0,0,214,0,425,25,0,4,4,2,8,7,0,7,2,21,0,0,7,6061,0,442,67,25,1,9,0,1,1,159,57,38,4,0,1,0,97,1,0,0,6,2,1,1,0,0,72,11,0,19,0,8,2,9,0,7,0,3,0,5,2,5,1,0,0,0,4,7,78,0,9,0,4,3,2,15,0,3,3,0,34,238,9,0,2,2,259,0,7,13,0,256,15,52,228,0,5,9,81,2,0,0,13,0,3,2,21,10,7,27,0,0,3,0,7,0,0,0,1,0,1,13,2,42,1,0,4,14,3,3,53,7,9,3,108,0,4,26,4,7,0,1,0,0,2,6,68,28,3,3,0,78,3,3,3,0,0,17,61,0,0,14,0,13,0,0,4
OM,20,2,382,1,2,0,0,61,1,65,10,301,247,2,5,0,0,57,20,9,7,3,0,20,11,16,4,0,1,5,6,0,34,0,7,13177,17,9,44,292,0,51,1,879,2654,0,0,10,3,4,1,0,70,0,0,8,0,0,2,7,0,214,917,0,0,0,0,261,2,53565,9,189,13,47,23,2,653,0,5,2,52,150,324,0,0,146,0,98,35,0,12,26,47,4,121,0,7,4,4,0,0,1269,2647,1,1159,60,51,0,5,0,3,0,311,70,62,0,0,1,2,177,0,0,0,8,2,2,13,1,0,139,18,2,272,1,21,0,11,0,1,0,4,0,0,1,10,1,0,0,0,1,3095,842,1,3,0,42,4,3,8,4,11,6,3,13,1502,1,0,3,1,479,0,10,26,0,318,52,46,269,0,6,11,60,169,1,0,1,2,19,1,70,51,12,2,6,0,6,0,37,0,0,0,1,0,0,27,1,99,3,0,2,27,3,726,2207,4,84,7,728,0,25,157,437,6,0,0,0,0,2,261,333,62,2,0,2,129,0,4,1,0,0,39,58,1,0,16,0,6,1,0,17
MT,6,1,4,0,2,0,0,268,1,1,7,49,761,10,6,0,0,32,1,0,21,24,0,32,7,9,2,1,1,2,4,0,79,0,5,36,15,14,1,46,1,110,6,74,51,0,2,11,4,2,0,0,64,0,0,1,0,0,0,1,0,11,5,0,1,0,1,274,0,3,1274,752,86,36,7,8,3,3,8,4,90,21,91,0,0,91,0,202,5,0,30,105,20,0,9,0,17,0,8,0,0,12,2655,1,925,3317,121,1,3,0,13,0,134,37,24,1,0,2,0,389,0,0,0,35,1,3,10,0,1,157,20,3,8,3,3,0,6,0,3,1,2,0,0,1,16,0,0,0,0,2,17,310,0,0,1,8,8,2,5,2,4,10,0,42,613,2,0,0,10,747,0,38,37,1,132,213,18,254,0,4,8,64,3,0,0,0,6,12,0,129,59,7,9,3,0,5,0,46,0,0,0,1,1,0,69,0,427,3,0,1,21,10,15,50,19,89,80,265,0,3,58,8,8,0,0,0,0,1,9,288,58,0,1,2,99,6,0,11,0,1,21,14,2,0,20,0,26,2,2,2
RU,166,18,287,35,48,0,0,17299,40,110,369,321,4907,73,119,12,2,293,181,458,403,413,0,747,60,236,34,15,12,11,28,0,597,0,94,2239,524,392,134,896,37,1516,40,951,981,2,9,151,62,43,56,0,2943,7,0,21,4,16,410,61,0,89,175,0,2,0,26,4419,34,196,53,199918,1817,488,646,304,153,21,172,79,1125,308,4706,0,0,3421,0,2791,209,12,157,274,813,76,130,0,194,29,351,0,0,960,44205,10,9478,1184,595,4,224,0,77,8,5514,1742,530,100,0,13,4,2512,3,3,0,621,35,11,90,34,9,1764,1189,61,236,10,124,19,103,5,43,10,235,0,24,53,181,30,11,0,0,42,321,3339,1,141,9,109,157,32,126,34,144,61,3,252,9832,54,11,36,316,6327,0,598,442,3,14060,753,670,3188,0,145,107,1886,149,25,0,20,29,2672,17,936,439,108,57,32,0,338,8,1636,0,12,0,66,6,2,1935,13,3575,666,0,14,287,59,419,1162,942,629,5276,4344,0,75,3751,160,138,0,40,2,0,19,171,8546,599,28,19,193,2905,489,32,298,13,42,877,529,9,0,216,0,319,9,4,73
PL,34,4,32,2,13,0,0,557,19,30,35,120,1263,34,24,16,1,166,14,7,134,66,0,59,47,158,15,5,0,2,25,0,306,0,11,436,35,99,48,211,12,921,36,193,303,1,0,26,12,9,2,0,1163,0,0,11,0,4,13,17,0,29,27,0,1,0,3,2778,12,15,21,1363,90167,247,100,197,20,1,22,18,459,136,1065,0,0,1262,0,238,59,1,48,59,80,29,58,0,196,8,34,0,0,107,18607,5,9897,496,506,0,91,0,14,1,521,445,256,2,0,0,2,1252,0,0,0,199,4,9,62,3,1,1184,284,44,20,1,19,3,20,2,6,2,29,1,4,39,60,5,2,0,10,6,64,1060,0,28,0,38,68,2,27,8,31,26,2,198,4009,15,1,8,12,3106,0,89,163,0,2801,177,183,1732,0,12,67,449,32,2,0,6,10,30,3,850,337,25,18,17,0,38,4,256,0,5,0,37,0,2,229,2,725,23,0,3,150,21,42,177,44,543,141,780,0,27,2573,44,162,0,3,1,0,5,35,2958,609,11,26,50,1527,12,5,74,2,2,291,74,0,0,88,0,110,2,0,13
LR,780,105,656,381,346,0,0,1687,251,178,492,1833,5321,222,328,126,6,1135,29,46,700,245,0,663,130,902,560,24,23,56,99,0,1398,0,235,4275,6785,1214,910,4535,86,3415,87,5572,4347,3,5,1090,332,224,39,0,24837,51,0,51,5,6,185,155,0,367,685,0,28,0,12,9057,143,504,139,6292,2474,17292,3481,1448,587,91,1076,176,2500,1574,9199,0,0,22547,0,20416,1638,3,1301,2553,644,661,1975,0,549,57,485,0,0,838,216637,44,42726,6033,2164,1,1252,0,212,14,35130,8559,5704,48,0,16,15,7955,6,57,0,730,308,96,403,12,69,8139,5085,59,548,42,841,39,328,30,73,30,696,1,112,418,910,31,35,0,3,91,1220,35961,20,180,21,2124,1162,87,820,172,296,242,26,1086,20943,255,23,470,148,24935,0,876,1734,7,9669,9874,3863,16279,0,230,319,18945,865,119,0,162,61,888,125,3383,1177,484,136,543,0,813,27,2383,0,45,0,59,14,37,3414,23,53228,155,0,118,1389,865,1169,5641,291,1380,489,54636,0,158,26150,786,853,0,59,4,0,56,758,12675,2369,129,53,14,14919,131,79,1616,54,122,6898,6445,17,0,641,0,2294,40,5,198
EC,651,6,28,1,2,0,0,54,4,13,7,54,295,44,20,5,0,46,4,1,18,5,0,26,12,22,1,1,1,0,7,0,185,0,4,256,17,1175,682,104,44,360,15,68,90,0,1,37,38,7,0,0,534,0,0,3,10,1,5,6,0,5,122,0,0,0,2,464,4,25,2,270,100,115,209541,1282,5,22,5,5,110,143,347,0,0,13021,0,90,13,0,15,56,46,9,58,0,10,6,12,0,0,123,11729,0,1269,195,209,0,745,0,4,0,209,5655,30,0,0,1,0,1296,0,0,0,54,7,4,16,0,2,253,2690,3,5,1,14,3,7,0,104,0,544,1,0,6,22,0,145,0,0,12,21,424,0,5,0,37,677,2,11,37,198,10,0,11,2291,9,4,29,6,2372,0,26,74,0,359,146,59,965,0,6,8,124,22,0,0,23,44,34,4,146,64,8,4,8,0,432,0,92,0,0,0,0,0,0,6929,1,445,17,0,10,42,13,42,96,21,181,14,577,0,14,299,16,508,0,7,0,0,0,10,9048,60,1,1,4,15867,2,1,738,0,1,3023,28,6,0,32,0,105,2,0,6
PY,88,5,13,2,2,0,0,37,1,14,33,33,472,2,18,8,0,47,0,1,16,0,0,12,10,18,0,1,3,0,5,0,83,0,7,56,12,1410,227,62,1,80,1,56,62,0,5,21,21,2,1,0,172,0,0,1,0,0,1,10,0,2,7,0,0,0,1,401,8,5,1,160,88,32,687,157165,9,1,2,6,135,104,133,0,0,3142,0,82,8,0,3,16,30,24,18,0,13,2,31,0,0,37,6520,1,704,163,65,0,243,0,10,6,134,1713,28,0,0,1,1,636,0,0,0,21,1,1,7,1,0,318,1098,1,9,1,4,1,8,0,5,0,159,0,0,3,6,0,4,0,0,2,15,100,0,6,18,7,162,2,16,4,29,6,0,32,1470,8,1,1,1,3070,0,20,40,0,342,57,126,268,0,16,12,99,8,0,0,1,14,3,1,40,22,4,4,8,0,122,0,106,0,1,0,1,1,1,1310,0,127,2,0,5,28,3,11,53,5,90,0,344,0,37,116,19,136,0,1,2,0,1,4,3101,81,2,2,0,15676,4,2,256,1,0,756,49,2,0,23,0,28,1,1,0
BH,10,2,159,4,3,0,0,42,4,40,2,125,249,1,1,1,0,19,8,4,4,2,0,12,0,4,4,0,0,0,1,0,28,0,2,8773,30,2,5,160,0,29,1,978,1785,0,0,4,2,3,1,0,83,0,0,4,0,0,1,1,0,79,451,0,0,0,0,155,2,422,0,121,19,24,6,16,26136,0,2,1,186,92,165,0,0,58,0,99,11,0,9,22,50,4,14,0,11,0,2,0,0,590,1397,0,629,22,47,1,3,0,1,1,76,23,42,0,0,0,2,102,0,0,0,2,8,3,2,0,0,74,9,2,82,0,8,0,5,0,1,0,2,0,0,5,5,0,0,0,0,0,1124,671,0,4,0,8,6,2,13,1,0,0,0,19,871,0,1,1,2,203,0,4,45,0,143,24,68,147,0,2,10,51,84,10,0,0,1,9,2,89,31,10,3,10,0,1,0,17,0,0,0,0,0,0,21,0,101,1,0,0,17,4,614,682,3,36,4,599,0,4,213,180,1,0,1,0,0,11,102,146,33,3,0,0,157,1,3,0,0,0,23,77,2,0,488,0,7,1,0,8
KY,3,0,5,0,1,0,0,70,1,4,3,2,94,2,2,0,0,3,0,1,2,2,0,4,0,8,0,1,2,0,2,0,11,0,0,10,9,0,0,5,0,20,0,5,24,2,0,50,6,1,0,0,10,1,0,0,0,0,0,1,0,0,2,0,2,0,1,37,0,0,0,311,9,12,8,2,0,504,1,3,21,3,35,0,0,34,0,79,7,0,11,31,5,6,1,0,4,0,4,0,0,7,2250,4,178,23,15,0,4,0,1,0,69,130,10,1,0,0,0,28,0,0,0,4,0,0,0,0,0,35,10,2,4,0,25,1,1,0,1,1,1,0,0,1,1,0,0,0,0,3,0,51,0,3,0,2,2,0,6,2,0,1,1,2,303,4,0,0,6,89,0,4,3,1,66,63,17,131,0,1,5,41,2,0,0,2,0,3,1,31,3,3,3,0,0,3,0,66,0,0,0,0,2,1,11,1,209,0,0,1,8,0,0,9,5,5,34,64,0,0,25,4,4,0,3,0,0,2,0,75,16,2,0,0,20,4,0,4,0,0,4,6,0,0,7,0,3,0,0,0
ZW,2,3,20,177,145,0,0,41,6,13,11,30,230,7,26,19,0,20,0,2,9,2,0,13,6,12,77,0,0,1,7,0,55,0,14,189,715,17,6,95,1,96,4,1249,380,0,0,20,8,8,0,0,115,0,0,3,0,0,4,7,0,4,61,0,0,0,1,156,22,19,9,122,54,265,12,3,22,0,16110,4,67,69,294,0,0,94,0,4737,276,0,84,72,3,28,15,0,16,7,7,0,0,35,4511,2,3588,88,72,0,7,0,5,1,4182,56,286,9,0,4,0,140,0,9,0,51,15,1,0,0,0,394,30,0,67,8,247,3,26,62,15,1,5,0,39,163,49,2,4,0,0,2,26,1046,0,27,0,11,11,20,39,35,4,4,1,26,675,5,0,113,1,172,0,39,32,0,197,17,32,557,0,1,5,4705,8,56,0,9,5,2,8,98,26,71,39,18,0,2,0,68,0,6,0,0,2,6,28,6,404,6,0,1,42,1,27,75,10,58,5,264,0,18,76,11,1,0,2,1,0,7,6,176,99,8,3,0,184,1,4,21,24,1,23,1058,0,0,63,0,12,1,0,53
VA,144,9,39,9,7,0,0,36,12,7,17,14,41,1,59,10,1,44,0,1,10,4,0,12,3,39,3,3,3,4,8,0,59,0,60,24,125,61,74,71,3,78,3,33,84,0,0,31,36,4,0,0,123,2,0,2,0,0,4,17,0,1,12,0,2,0,0,260,6,9,17,80,101,72,951,475,4,12,25,718,173,16,149,0,0,2694,0,583,99,2,24,10,16,18,47,0,13,6,26,0,0,19,15520,2,1156,136,76,0,298,0,9,0,256,2240,55,5,0,6,1,1290,2,2,0,21,2,1,9,0,2,202,280,2,13,5,72,0,10,4,14,0,241,0,28,5,3,0,3,0,0,9,18,389,0,16,0,8,254,6,28,10,17,5,4,49,767,27,0,12,7,3995,0,7,23,0,188,18,107,701,0,1,11,293,5,7,0,7,2,11,9,70,32,34,17,2,0,166,1,41,0,13,0,0,0,1,1069,0,163,2,0,5,68,9,32,93,8,29,1,1748,0,3,76,7,238,0,2,3,0,4,68,1420,120,2,0,0,1489,9,3,139,3,0,625,346,2,0,34,0,9,2,0,6
FI,111,47,257,51,64,0,0,1052,66,102,131,273,1001,31,82,47,5,406,12,17,179,40,0,311,29,443,22,8,21,36,173,0,582,0,40,590,696,385,86,1640,11,774,57,307,671,2,12,259,63,31,19,0,2686,6,0,23,22,2,15,156,0,61,47,0,18,0,2,2644,94,45,35,1191,716,460,245,259,50,18,45,113,47533,298,2288,0,0,2351,0,1654,318,1,144,83,159,84,161,0,120,30,127,0,0,1111,73781,6,7632,4723,835,3,192,0,293,18,1393,1307,462,35,0,1,1,3036,0,3,0,270,29,5,78,2,13,1818,548,14,292,12,75,13,81,4,137,2,1183,4,12,54,150,18,7,0,0,72,96,1531,1,86,6,67,114,23,167,50,153,72,13,383,8253,145,9,29,28,133452,0,102,264,3,4159,469,983,3163,0,21,209,2218,69,20,0,63,42,34,12,1126,360,83,38,123,0,90,13,442,0,28,0,33,8,6,289,10,1553,42,0,48,303,70,202,609,109,717,56,1981,0,55,38763,129,131,0,12,4,0,33,62,6376,537,72,28,5,4145,24,31,171,3,6,771,330,12,0,438,0,273,93,3,38
MA,84,24,199,5,7,0,0,127,9,69,28,498,671,19,35,8,2,84,7,20,20,15,0,64,5,106,16,0,1,5,15,0,191,0,209,4134,78,1240,166,378,5,174,12,174,785,1,2,82,38,9,1,0,1164,1,0,5,2,5,8,20,0,159,115,0,1,0,0,645,9,186,4,300,224,128,450,721,157,4,15,13,369,7683,801,0,0,3188,0,274,34,0,44,83,80,18,78,0,43,26,41,0,0,469,9907,1,1961,570,454,0,149,0,19,4,890,1093,154,40,0,3,4,815,1,1,0,56,11,4,24,0,2,387,1104,7,113,6,23,1,18,7,22,1,135,0,4,15,53,3,3,0,0,27,543,916,0,30,0,31,191,20,32,13,34,13,0,52,7538,11,8,8,7,3787,0,39,122,0,1347,269,243,713,0,15,24,359,171,7,0,8,17,39,3,228,84,250,184,24,0,82,1,202,0,1,0,2,1,2,573,0,1524,16,0,3,62,19,394,1254,20,171,21,1405,0,23,2208,150,114,0,3,0,0,0,149,4491,113,10,13,0,21090,4,30,185,0,3,1043,87,2,0,82,0,202,18,2,11
CN,340,81,484,122,140,0,0,1492,67,314,259,921,3765,83,212,115,20,875,12,44,297,143,0,1024,93,921,194,22,7,16,115,0,971,0,210,2547,801,475,294,1712,22,1831,128,3033,2109,5,12,378,116,110,12,0,19061,13,0,116,17,6,75,477,0,145,268,0,41,0,24,5512,125,303,69,5796,1569,1048,854,440,275,47,281,78,2002,1202,150934,0,0,7241,0,3651,742,39,516,699,448,231,1378,0,332,111,211,0,0,771,91257,15,14360,2144,1078,10,424,0,148,6,10371,2139,3184,65,0,19,16,4710,10,11,0,385,330,21,213,13,97,4954,2111,27,329,39,286,21,256,15,93,31,192,3,39,173,634,472,50,0,4,54,696,10040,27,339,47,591,261,95,342,99,82,207,12,694,18847,93,35,94,115,15258,0,271,728,6,337882,5132,11464,7764,0,245,320,3690,325,44,0,104,41,290,43,2458,832,446,159,298,0,199,11,1592,0,32,0,45,49,16,1802,36,17487,297,0,19,902,409,547,3376,131,1502,280,22836,0,212,44503,289,214,0,15,11,0,52,310,6000,951,39,26,3,6308,62,203,420,18,65,2474,835,36,0,354,0,1579,50,12,108
AW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MX,3578,285,250,20,38,0,0,673,45,119,134,486,3324,34,147,34,2,657,38,14,278,67,0,297,72,457,39,28,10,56,87,0,903,0,83,1149,169,10699,3870,862,148,1358,47,807,1821,2,18,306,158,282,13,0,3587,10,0,59,6,16,64,119,0,89,94,0,21,0,30,3896,70,116,26,2023,1147,1258,22584,15164,95,81,57,102,2003,1184,4917,0,0,1196338,0,1257,504,0,102,275,376,103,724,0,161,234,305,0,0,896,148509,23,11496,3984,997,13,6264,0,124,14,1968,52810,429,10,0,4,3,6817,1,24,0,632,30,67,168,6,9,2336,19093,29,156,58,83,5,125,14,46,9,5667,4,10,45,101,12,25,0,3,68,175,6058,0,63,11,119,11769,62,266,59,916,72,5,352,12296,95,21,39,82,26337,0,210,1006,2,4897,1131,801,6375,0,34,283,1736,172,24,0,123,177,121,81,974,498,120,72,109,0,4704,14,791,0,15,0,15,7,13,31458,8,4034,145,0,60,484,65,442,857,110,849,128,4021,0,161,3061,177,6542,0,31,5,0,13,114,62569,862,31,56,4,123456,72,120,6791,5,10,25147,348,23,0,605,0,978,28,19,76
BQ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NG,90,146,277,662,594,0,0,700,203,134,255,193,1289,137,185,99,2,434,3,12,125,27,0,301,118,325,58,4,7,12,41,0,333,0,399,1360,17096,545,61,619,31,854,16,1024,2122,1,8,687,214,173,8,0,1704,23,0,42,76,19,18,94,0,36,177,0,16,0,13,1931,891,82,35,1791,281,5712,363,271,60,24,1009,91,1677,496,3584,0,0,1800,0,426921,3926,1,150,458,198,163,131,0,213,34,92,0,0,541,79272,25,21694,1951,600,1,135,0,191,32,5301,1382,385,39,0,37,8,2427,1,82,0,165,114,3,63,5,6,2489,576,55,749,55,996,64,180,83,414,41,50,2,212,122,538,57,29,0,0,92,145,5112,0,189,15,167,365,882,769,56,74,51,12,248,7877,131,12,681,13,11339,0,141,798,6,3315,505,672,6489,0,62,105,22777,69,293,0,89,86,34,35,894,243,1037,330,208,0,50,44,720,0,32,0,9,4,5,285,140,1997,35,0,69,427,43,505,1555,66,539,150,3321,0,164,11305,123,99,0,20,1,0,61,143,3781,1322,23,40,1,6680,16,31,219,118,8,540,11194,26,0,1569,0,286,30,0,66
UG,43,16,38,57,60,0,0,60,10,9,21,91,262,6,40,5,1,33,0,2,9,6,0,64,4,30,5,0,0,0,5,0,77,0,26,215,655,49,12,129,2,131,1,614,427,0,0,54,13,17,1,0,134,6,0,2,1,0,2,12,0,29,36,0,0,0,0,302,44,24,4,132,86,376,213,40,55,4,144,17,366,68,569,0,0,1918,0,2429,33441,0,6,38,50,8,24,0,16,8,8,0,0,43,9856,1,1728,155,105,1,31,0,12,1,311,442,151,8,0,54,0,222,0,13,0,23,9,0,17,0,2,275,72,4,32,3,291,5,32,9,19,2,21,0,236,14,14,6,1,0,0,8,29,736,0,437,1,19,324,32,36,6,1,4,16,51,1973,6,6,65,2,483,0,34,47,0,947,103,115,611,0,7,11,3313,24,31,0,10,2,2,4,167,50,98,36,13,0,25,0,54,0,6,0,0,1,0,160,1,339,6,0,1,47,4,49,133,15,70,13,1196,0,11,243,20,70,0,1,1,0,8,136,502,117,4,8,1,873,2,4,34,12,2,114,3393,1,0,75,0,28,7,0,33
NR,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,2,0,0,0,0,0,0,2,0,121,0,0,1,0,1,1,25,0,0,1,0,2,0,0,1,0,0,0,0,38,0,5,0,0,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,0,1,0,0,605,0,9,4,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LK,5,5,9,1,4,0,0,32,2,8,12,34,155,1,6,24,1,25,0,0,4,8,0,35,4,46,3,0,0,6,0,0,41,0,4,129,15,11,5,91,0,64,19,227,185,0,0,2,4,7,1,0,720,2,0,4,0,0,3,6,0,1,85,0,0,0,3,239,0,49,2,99,71,55,20,13,21,1,6,2,85,44,338,0,0,143,0,106,18,0,7861,57,24,1,57,0,28,4,10,0,0,29,3294,0,743,63,22,0,9,0,1,0,371,84,125,1,0,0,1,147,0,1,0,24,12,1,3,0,0,227,63,2,13,5,12,0,6,0,1,0,2,0,1,999,75,3,0,0,0,2,20,6203,0,10,0,29,5,3,10,0,3,4,1,46,612,5,3,2,0,497,0,15,29,0,410,143,95,332,0,9,21,130,10,1,0,4,5,45,1,115,31,7,2,6,0,4,0,150,0,3,0,2,1,1,24,1,670,2,0,2,52,35,25,43,17,34,15,342,0,4,3154,23,5,0,0,1,0,0,4,175,45,1,0,0,222,4,6,3,0,1,56,29,0,0,21,0,28,0,0,13
BD,6,3,55,2,6,0,0,40,2,3,12,72,215,2,7,3,0,10,3,1,24,7,0,11,2,13,7,0,1,0,8,0,28,0,4,195,29,22,12,132,3,59,2,410,284,0,0,4,2,7,1,0,351,0,0,1,0,1,2,4,0,23,65,0,0,0,0,153,5,55,1,114,48,85,26,10,41,0,11,2,57,39,216,0,0,152,0,93,13,0,38,9960,14,10,45,0,11,3,17,0,0,45,2356,1,754,46,27,1,10,0,3,0,525,60,65,0,0,0,1,158,0,0,0,9,8,1,9,0,0,180,38,2,11,3,9,0,5,0,1,0,5,0,0,21,7,0,0,0,0,2,71,3549,0,0,2,108,14,0,12,1,3,7,0,22,296,0,0,1,11,772,0,18,38,1,229,170,58,250,0,10,9,132,21,1,0,3,1,30,2,37,20,13,0,8,0,4,0,27,0,1,0,2,2,0,40,0,625,5,0,1,26,17,29,508,17,31,20,441,0,11,141,17,5,0,1,0,0,1,13,186,32,4,4,0,194,6,1,14,0,2,68,41,6,0,23,0,61,0,0,5
IL,42,7,82,6,17,0,0,540,3,115,25,104,729,7,33,8,1,110,2,5,49,23,0,40,14,46,11,7,12,2,10,0,206,0,22,1884,39,102,28,286,45,889,8,371,376,0,1,20,13,25,3,0,608,0,0,6,4,1,3,10,0,46,88,0,0,0,1,1116,6,85,9,791,293,136,94,55,68,4,13,12,299,134,429,0,0,660,0,430,75,0,35,62,11727,33,21,0,20,13,19,0,0,511,16616,3,3129,382,287,0,95,0,12,1,1236,416,130,6,0,0,8,702,1,0,0,120,4,3,22,0,2,645,230,8,40,7,18,1,25,3,12,0,19,0,8,12,52,7,2,0,1,11,226,1127,3,27,0,34,144,3,16,3,18,17,1,104,4764,13,8,4,11,4667,0,32,88,0,764,101,119,1368,0,12,33,454,47,4,0,5,3,27,5,379,142,34,43,15,0,42,2,125,0,1,0,4,2,1,325,5,571,11,0,4,144,12,197,442,32,119,53,1327,0,13,372,133,21,0,4,1,0,11,158,1668,245,4,1,1,880,5,6,49,1,2,136,103,4,0,53,0,67,6,2,14
