,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
PL,1,0,1,0,0,0,0,7,1,0,2,1,7,2,1,0,0,4,0,0,2,1,0,0,1,8,0,0,0,0,0,0,3,0,0,10,0,3,0,1,0,24,1,3,10,0,0,2,1,1,0,0,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,1,0,0,30,1467,3,5,14,1,0,0,2,7,0,8,0,0,31,0,4,1,0,0,0,9,1,0,0,7,0,1,0,0,0,356,0,120,4,13,0,1,0,0,0,4,8,4,0,0,0,0,35,0,0,0,7,0,0,1,0,0,40,10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,1,3,70,0,0,0,0,102,0,3,4,0,29,0,2,56,0,0,3,4,1,0,0,0,0,1,0,20,7,0,0,0,0,0,0,6,0,2,0,0,0,0,10,0,14,0,0,0,3,1,0,1,3,10,4,12,0,0,6,2,1,0,0,0,0,0,1,91,11,0,0,0,14,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0
LR,61,3,58,4,8,0,0,35,28,4,79,8,119,2,14,2,0,26,3,0,29,5,0,14,3,39,78,0,0,1,2,0,19,0,1,86,49,25,13,43,5,409,1,44,208,0,1,79,8,22,0,0,113,3,0,1,1,0,3,5,0,1,37,0,1,0,3,308,1,5,5,122,31,449,76,19,55,3,8,42,72,9,264,0,0,374,0,217,28,0,6,9,25,43,9,0,9,0,11,0,0,21,16087,4,2793,45,70,0,71,0,5,1,732,276,803,1,0,0,0,316,0,0,0,14,9,8,19,0,2,474,170,3,8,3,7,1,17,1,1,3,10,0,2,22,6,2,6,0,0,29,70,269,0,7,2,6,66,3,32,4,10,7,6,48,613,58,1,5,4,820,0,15,39,1,200,50,60,1602,0,2,7,417,15,8,0,5,4,3,7,137,19,7,3,0,0,45,0,67,0,19,0,3,0,2,218,5,902,1,0,7,106,8,18,149,12,59,7,1009,0,8,274,10,38,0,4,0,0,4,41,328,191,6,2,2,273,2,1,25,0,0,105,72,1,0,66,0,10,1,0,2
EC,216,1,0,1,0,0,0,1,0,0,0,2,6,0,0,0,0,3,3,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,1,1,27,18,3,0,1439,0,2,11,0,0,5,1,1,0,0,4,0,0,0,0,0,1,0,0,0,22,0,0,0,0,35,0,1,0,10,2,13,6669,83,1,0,1,0,15,0,22,0,0,1405,0,4,1,0,0,0,1,2,2,0,2,0,0,0,0,3,664,0,60,9,22,0,74,0,0,0,6,700,1,0,0,0,0,58,0,1,0,4,0,5,2,0,1,14,165,0,4,0,0,0,0,0,0,0,11,0,0,1,0,0,3,0,0,0,0,17,0,0,0,0,121,0,2,1,4,0,0,1,217,0,0,0,0,215,0,1,21,0,14,2,1,28,0,0,1,5,1,0,0,0,6,0,0,4,16,1,0,0,0,66,0,1,0,0,0,0,0,1,1005,0,8,0,0,1,3,0,2,26,0,5,4,8,0,0,6,0,91,0,0,0,0,0,0,577,4,0,0,0,396,0,0,27,0,0,150,1,0,0,7,0,2,0,0,2
PY,52,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,21,4,2,0,9,1,1,9,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,6,3,6,143,3316,0,0,0,0,1,0,5,0,0,399,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,183,1,34,6,1,0,25,0,0,0,2,254,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,95,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,0,2,0,0,1,52,0,0,0,0,104,0,0,8,0,1,1,0,19,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,29,0,0,0,0,0,0,0,0,304,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,59,0,1,0,0,0,0,214,6,0,0,0,219,0,0,10,0,0,33,0,0,0,2,0,0,0,0,0
BH,0,1,2,0,1,0,0,0,1,2,1,0,17,0,0,0,0,2,4,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,247,2,0,0,35,0,6,0,19,159,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,36,134,0,0,0,0,23,0,1,0,5,1,2,5,0,7385,0,0,0,1,6,10,0,0,2,0,4,0,0,0,0,46,0,0,0,0,0,0,0,0,57,317,0,196,0,6,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,308,10,0,0,0,0,0,0,1,0,0,0,0,2,25,0,0,0,0,35,0,1,5,0,20,0,0,26,0,0,4,1,16,0,0,1,0,0,0,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,14,0,67,50,0,6,0,14,0,11,2,11,0,0,0,0,0,0,4,9,29,0,0,0,3,0,0,0,0,0,0,4,1,0,96,0,2,0,0,0
KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZW,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,29,1,0,1,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,71,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,0,0,1,0,0,6,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
VA,0,0,6,0,0,0,0,1,1,0,0,1,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,11,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,7,1,4,0,0,1,24,1,0,6,0,0,7,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,394,0,39,0,0,0,0,0,0,0,3,4,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,12,0,0,0,0,21,0,0,3,0,4,0,4,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,19,0,0,0,0,4,0,2,0,0,0,0,0,0,6,0,0,0,9,0,0,2,1,3,0,0,0,0,0,0,15,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
FI,0,1,12,0,0,0,0,3,0,0,5,1,10,1,2,0,0,4,0,0,1,0,0,6,0,1,0,0,0,0,0,0,4,0,0,4,3,0,0,5,0,136,0,3,4,0,0,3,0,0,0,0,14,0,0,0,0,0,1,0,0,2,0,0,0,0,0,38,0,2,1,17,9,9,5,2,0,0,0,4,600,1,24,0,0,30,0,1,4,0,2,1,4,0,0,0,2,0,2,0,0,1,1160,1,166,1,11,0,2,0,0,0,21,9,10,0,0,0,0,34,0,0,0,2,0,0,3,0,0,34,14,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,6,28,0,0,0,0,1,0,1,0,1,1,0,2,52,5,0,0,0,77,0,4,6,0,46,1,10,147,0,1,0,10,3,1,0,0,0,0,0,36,5,1,1,0,0,1,1,5,0,1,0,0,0,0,8,0,32,0,0,0,11,1,0,7,6,6,4,20,0,0,14,1,5,0,0,0,0,0,1,43,10,0,0,0,10,1,1,0,0,0,10,8,0,0,4,0,0,0,0,0
MA,2,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,12,0,3,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,1,2,0,4,1,0,1,0,0,165,16,0,0,7,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,155,0,19,1,6,0,0,0,0,0,2,3,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,12,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0,65,0,1,2,0,23,2,0,13,0,0,1,5,2,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,10,0,0,0,2,0,1,8,1,2,1,1,0,0,15,1,0,0,0,0,0,0,1,45,1,0,0,0,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CN,20,1,14,0,1,0,0,13,13,3,13,8,21,0,5,1,0,10,0,0,5,4,0,45,1,16,2,0,1,2,3,0,11,0,2,30,2,1,4,32,1,95,2,21,23,0,0,8,2,4,0,0,191,0,0,5,2,0,0,15,0,1,3,0,1,0,0,166,0,3,1,80,22,36,8,3,5,0,1,5,33,9,3690,0,0,185,0,54,9,2,3,1,3,5,10,0,3,1,3,0,0,16,2842,2,561,10,14,0,8,0,0,0,198,36,140,6,0,0,0,77,1,0,0,4,3,0,2,0,3,113,27,1,1,2,0,1,6,0,2,0,2,0,0,1,1,19,1,0,0,2,18,84,0,7,2,4,15,2,6,0,3,0,0,10,307,10,0,0,0,456,0,0,8,0,11276,26,137,365,0,1,7,36,2,1,0,2,3,1,0,53,12,8,0,3,0,5,0,9,0,4,0,1,0,0,44,0,218,11,0,0,21,4,2,37,5,34,9,91,0,1,214,2,10,0,1,0,0,1,2,121,35,1,1,0,40,2,2,12,0,0,25,7,0,0,14,0,12,1,0,0
AW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MX,325,4,6,0,1,0,0,5,0,6,11,6,38,3,6,3,0,13,2,0,26,4,0,12,3,12,0,0,0,0,5,0,22,0,3,8,3,93,68,10,0,70,0,11,65,0,0,18,4,6,0,0,27,0,0,1,0,0,3,0,0,3,1,0,0,0,0,100,1,3,1,48,36,83,880,208,0,1,1,2,18,21,194,0,0,39874,0,25,7,0,0,3,17,0,0,0,1,8,2,0,0,34,3319,1,478,102,16,0,183,0,1,1,19,1950,17,3,0,0,0,237,0,0,0,14,1,1,11,0,2,97,608,2,2,3,1,0,3,0,0,0,60,0,0,1,3,0,0,0,0,1,4,122,0,3,0,14,565,0,6,1,69,5,0,11,381,0,2,0,5,1726,0,5,58,1,128,46,2,210,0,2,9,35,1,4,0,1,9,1,3,38,17,1,1,0,0,199,0,15,0,0,0,0,0,0,2415,0,73,10,0,0,12,0,10,7,3,34,4,78,0,3,30,0,391,0,3,0,0,1,1,1933,42,1,0,0,1284,3,0,117,0,0,468,4,1,0,44,0,6,0,3,1
BQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG,2,0,1,3,0,0,0,14,0,2,1,2,3,0,1,1,0,2,0,0,1,1,0,0,0,4,1,0,0,0,0,0,4,0,0,2,18,2,0,1,0,15,0,3,8,0,0,2,0,1,0,0,4,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5,1,1,1,7,0,24,2,1,0,0,0,1,4,1,45,0,0,20,0,1030,4,1,1,1,0,0,1,0,1,0,1,0,0,7,556,0,179,5,2,0,1,0,1,0,25,10,9,0,0,0,0,47,0,0,0,3,1,0,1,0,0,10,2,0,3,0,0,0,2,0,2,0,2,0,0,0,5,0,1,0,0,0,2,47,0,0,0,3,3,8,4,0,0,2,0,0,51,1,0,2,1,129,0,1,3,0,121,1,1,42,0,0,0,23,0,0,0,0,0,0,0,4,3,3,0,0,0,2,0,4,0,0,0,0,0,0,20,0,17,0,0,1,2,0,1,8,0,1,2,14,0,3,13,0,0,0,0,0,0,0,1,21,6,0,0,0,10,0,0,1,0,0,1,14,1,0,10,0,1,0,0,1
UG,1,1,0,1,0,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,1,2,0,10,0,0,8,0,4,97,0,0,0,1,2,0,0,1,0,0,0,0,0,238,0,32,0,0,0,4,0,0,0,2,2,10,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,1,13,0,2,0,0,7,0,0,1,0,21,1,1,19,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,9,1,0,0,0,0,2,1,0,0,1,4,0,1,4,1,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
NR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,69,0,12,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,24,0,0,1,0,15,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,0,87,0,0,0,0,0,0,0,0,0,0,39,0,10,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
IL,4,0,1,0,0,0,0,4,0,2,1,0,6,1,0,0,0,3,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,4,1,5,0,53,0,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,16,0,0,0,37,6,4,4,0,3,0,1,0,13,3,2,0,0,19,0,0,2,1,0,1,633,0,1,0,0,0,0,0,0,2,348,0,97,2,3,0,1,0,0,0,7,12,3,0,0,0,0,19,0,0,0,1,1,0,2,0,0,22,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,1,1,0,0,0,0,0,0,6,27,1,0,0,0,192,0,0,1,0,13,0,1,33,0,0,2,7,1,0,0,0,0,0,0,12,3,1,0,0,0,0,0,7,0,0,0,0,0,0,13,0,24,1,0,0,2,0,1,17,0,4,4,7,0,0,7,2,3,0,1,0,0,0,2,30,6,0,0,0,40,1,0,3,0,0,5,1,0,0,8,0,0,1,0,0
TT,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,1,5,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,146,0,0,0,0,0,0,0,0,142,0,23,0,1,0,1,0,0,0,1,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,6,0,0,0,0,1,0,0,12,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,0,25,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,5,3,0,8,0,0,4,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,256,0,23,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,2,0,0,0,0,0,0,0,1,7,0,0,0,0,12,0,0,1,0,45,1,3,5,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,3,0,0,0,2,1,0,3,0,0,0,10,0,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,59,0,24,2,0,0,0,0,0,1,30,0,1,1,0,0,0,4,0,0,0,18,0,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,23,0,1,0,0,8,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,2,0,0,9,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ML,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,0,12,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
